address,timestamp,amount,type
0x41f45986917a61ebcfa0646e5cd88447afdf658e,77567243,96773966665794500000,EOA
0xd5ba22c2323f65616860b0521eab5929549db4d9,82942170,96425385387646700000,EOA
0xf5ae09413941aa09c211ad7a745df4864151336d,66375412,96299274249861300000,EOA
0xbf67301237b0e5474de03f907969b7343d001f38,80739877,95768997543619200000,EOA
0x040528e6ebdcbc6e37e3c78350de0a59aedce622,96679009,95690145288961000000,EOA
0x7cfcc6b6ffa7117267f49b59984ae50026b9fc44,61007484,95593252857137200000,EOA
0x968fea58d680060ca1c547884ee40a02a8b53c23,38531569,95359076638951500000,EOA
0x494e297a81c48ea5f3c3bfee5c59be034ec9ce99,25281059,95260521076660800000,EOA
0x86e72ceae5d2519216046ba54c81ce7a1bc3d939,38635700,94868189678692700000,EOA
0xab9335ab722a7beba43dcbe15d8b8e131e82f63a,91381512,94553468489959000000,EOA
0xb7afac3f551fa6ebc2ef896c41ecfb18e35f1b01,84133991,94473628864353300000,EOA
0x3cba28d441bb33bc2630693f01c78523144e1108,78588108,94395305130671500000,EOA
0xce8fc6755efcaf7f85c28901bca4f4b936591542,86774226,94334423966715000000,EOA
0x6f6634b2aab01df7f47f615fb4e2b876bd3ae5ea,45945647,94260773297219600000,EOA
0x005f16f017aa933bb41965b52848ceb8ee48b171,85684108,94107695744125000000,EOA
0xa219712cc2aaa5aa98ccf2a7ba055231f1752323,98352637,94107269966745000000,EOA
0x439511dd6fc762fe28bd015d68157ea462ceb88d,93958152,94079520496776300000,EOA
0xda70842eb493ab31d8c042b4427298ed490a74bf,79861489,93796454470110600000,EOA
0x234f5ddb3ca32e23534260bfed61ef150b31e2eb,81515662,93488650594118600000,EOA
0xb3f876c9972339a1405346b1a8a27204f0bc154a,52386597,93439203365654200000,EOA
0xc62d8e3eed91c03463352b7434670b1f4e6064b6,41321209,93199188032090400000,EOA
0x6ac511b5db18821b3a40deeb916fb763c93c0799,84814624,93036120575906300000,EOA
0xaa43863086e4f6851125ef532a7214d84c0ed08c,83180068,93004513118361000000,EOA
0x6d7b212d1c91e735a2d0c3cca20074c4285e8a44,90912327,92813199368846300000,EOA
0xac4f43d8df62cc179e9a5e2e02b39e2b2f88389b,86142296,92667925684282300000,EOA
0xe025ef5762eb51da342419b247da1dd9c396c2e7,83820623,92661954047429200000,EOA
0x956d266635b0fbf1b6bea869c0d66e4941c10106,81155954,92373734254890300000,EOA
0xc4a70149330858cd0f085e4cd81c10745c9130b1,87509056,91623747078356000000,EOA
0xf53f6414842213b8c9e85972d07ed68e253532d4,85109151,91515872746048900000,EOA
0xae1524f684bd4b5d79003aaa4499590dab81d999,46133519,91381199877508200000,EOA
0xa00cdde1a3be699d373b9973602b10f649d49e65,85322086,90952093426464300000,EOA
0x3caec1b35c38fde81b58f4beef61472daf3b8f68,103362641,90877766190667400000,EOA
0xd10bcf360e201d3691215dca25de310225854641,50864250,90779705506877900000,EOA
0x717f6203d68b8914d2c247548ed093babc1812e3,46133793,90363099196701300000,EOA
0x32a59b87352e980dd6ab1baf462696d28e63525d,84028350,90146431518148400000,EOA
0x66fe8b1c760cc8da2f2dddf1c7554a3c65ce8b56,93921451,90078335393372100000,EOA
0xd43a72d2212d8c285299f2b2655f8ccb946e9d8b,95294829,89925177311664300000,EOA
0x5eede1c45e4401d7d95e55446dad71b511328534,102478157,89920448690363500000,EOA
0x7441cb7d4940ce9ecd8738a44afc7b94a089c207,52274003,89724989819399100000,EOA
0xb2ed2b7a5f0cde22d0fda48779230a17de6ca633,98436714,89461381633142800000,EOA
0x61f3fd6947ef9a3b2e62e64b71a3e082910d273a,77822325,88817910537105900000,EOA
0x8a4a25d8f5b28b016f4dd01dea8a1b5f74dd74d1,78348493,88278313816543600000,EOA
0x9a2146004a6bb500d8d139c6c22b81453c7a7aff,77503071,88181587893705200000,EOA
0xb646c5599d7d0399d1b83ce1b0e809b646f46d41,63052262,87988326091152900000,EOA
0x119cbec59eb0bfb89971fcb96e3b1cad8a66e2d9,90295010,87690226794424500000,EOA
0x381196947057d972f10c4c62ba5fef88cc69b092,18759651,87634898662427100000,EOA
0x47fbe8c4cdf81419572e236a93931cd6cb1dae45,82920942,87634898662427100000,EOA
0x5890efb07d3900ff15f353b72fddc48759356290,26733257,87634898662427100000,EOA
0x5461c09d7b61e4beffcd782dc333f102ed7f6e24,90326924,87117354997803800000,EOA
0xd62b13e56077e12905fb4ce9e14c2405c0b8a398,53680342,87062558804602200000,EOA
0xf525d3a6b0fb8b9fad73787ab62a4d1720169424,42576115,86698746215105800000,EOA
0x93b6272cfa3287065c21cd2718ce8a65e4677cc5,82141111,86281991734813000000,EOA
0x6d6239f3e39fba103480a2926477330ae02c0e60,52224857,86089667287015200000,EOA
0x86c7e05b935ec835610531ae5c716e081fabc828,79943221,86048432557246900000,EOA
0x4e36d25114edb822900baf3bee7792bd70b92202,38132008,85198916827509600000,EOA
0xdd7d00758841872f8764a0d71a53a04b57f1cb90,24367625,85179123915931100000,EOA
0xab8c1b2471308773f1ee07ded9fb79e8ddc9290d,80341017,84502202701153800000,EOA
0xed081227187d21bffb62481c75d8cc479f782ef6,101201410,84288436121236400000,EOA
0x4f2769e87c7d96ed9ca72084845ee05e7de5dda2,81588566,84241860747791800000,EOA
0xb7375b91561dd350e558eca5b008f6c4ca0edc1d,84905858,84163330852347700000,EOA
0x202b95180dc3123045b027207b9d6889dfb029a8,84788538,83902871193043300000,EOA
0x3437d6c6e251b18852ac520e5e3b6552f12877ec,46482174,83530650737884200000,EOA
0x5a041cc043de66d89b5bcbc35c8c233c22042303,39985796,83524679176623000000,EOA
0x03188444e0ec5e63d99350baedd479ebcab82f63,54096808,83429987187567700000,EOA
0x25d1bf185c0ffba4a0f89a023f989c5788f6e909,81245664,83319488586531100000,EOA
0xc92d60af8001b1070ce40337205af18a0bbed142,85147820,83142239795013800000,EOA
0x1d0cded12abf148ecf35ac114cda38aee8f82cd9,50086245,82822118439921800000,EOA
0xd95a49409529b1ee533c9a1166c9c669f21722e6,106537195,82542718747136500000,EOA
0xdcf7afbfe70812c6622bf39cd9800a0b2e6eaef1,79031699,82292289074307000000,EOA
0x82c308d8ca08b3a1ef8bcc2b1e9a50e6fea53c2a,82993333,82222631612661100000,EOA
0x2d72615eb327e170c04db057fecd5f9a6bc059c1,69811077,82033790645205700000,EOA
0x9f920a8c3307625aae5fd7e6647ae8a15d959092,96574766,82019004742163000000,EOA
0x3fae23168f8f8d79bf3d24cc64bf34f2399b8715,36074953,81961217979848600000,EOA
0xacf3557b58b5d5873a64b07872ac287d3df2ed5e,98626445,81877047353695300000,EOA
0x3b94a65c94e60625c0ae3eebed48c3939e0a778e,98390109,81748200182752400000,EOA
0xf9ebe622b1f4a5857598c36c81d0caf5bd396715,86411597,81598776284034400000,EOA
0x54ed66559c1d1aae9ed77e6487aa6d676613da76,39059090,81577873607646700000,EOA
0xf902843e82773842aedcda32902343311b26d95f,84937593,81570533134702700000,EOA
0xfcd58cffffbde2db16f9cffc0ca653f3310318e1,84722658,81403604663986000000,EOA
0xc55cc7c68cd726019a9e8773a3498dd09a96b5ba,96454062,81375263043682300000,EOA
0xfc77577d39bac91d57956338e1ba594fee603dfa,55179562,81271239158149800000,EOA
0x4c1278727b01440dcba7ef9d30cc959eb9fb49b1,84603015,81017820415467100000,EOA
0x8488f05bb8ca83e5db101e1fd06e3066dc4a12f8,46457221,80782263478194800000,EOA
0x73cb48cf053b3c50dd61b07d86617fdb8c070d25,53927812,80585024475097100000,EOA
0x442205df6821e5fba901c612180cc77e219f4e09,98178165,80519114400327700000,EOA
0x2d52f7bae61912f7217351443ea8a226996a3def,78016214,80492921913923400000,EOA
0x753305d80b1a7f77dcddaba1ed4ad3b67eaa9341,81227335,80346704464215800000,EOA
0xc28d464578b5dd7f740ad29b1d29c9d72fec1710,67744367,80345657884510700000,EOA
0x23e44614d00fa86b1642df1d1c1a624bf4743a23,53845615,80211292829983200000,EOA
0x2bf921ae2dd8c49ad4362a78a0bf2052a054f57d,104822877,79931884627531000000,EOA
0xe889891cb8a28420ebda196ac7b2bfd8a2821b86,34161733,79741833788635000000,EOA
0x7a5509e03b1a9d75a4106900f5a014888833dc91,94898379,79699665993020800000,EOA
0x521f4d5649726836ad4273cd0741e2edde1fcdf0,33173275,79479287922310800000,EOA
0x4220d7449f104603a5649f11f5550f63c8120961,99674736,78964287473485300000,EOA
0x77b6b633b697c366a7bdd5bf53244b2380efaffb,93326483,78917214730240400000,EOA
0x82f0faf0be032a18726d5b836d5dab93ba878421,85147736,78842010441826500000,EOA
0x1f0e14fd20a5a42362731fa40112ee3de77c4330,85058743,78632383111788600000,EOA
0xab9497de5d2d768ca9d65c4efb19b538927f6732,42557007,78589735230798900000,EOA
0xf373359a8a2d828a7b165887d2a27218fdaf6200,108091361,78434824002226100000,EOA
0xc2119cd3d469afe92d42e8bbd1e2d16e65e85d01,83719575,78247355985711300000,EOA
0xc4a6c6d69d95a4d36377e3b1b653c7f584709932,91367512,78051396530128800000,EOA
0x5cd842fd9bfad081d77601b3b55dc38b01b27b4a,85581029,78049427813557900000,EOA
0x3351b913d9b37abbbfc057224aa38547f485cbed,84812349,77986953046578000000,EOA
0x49ff60ca636fbdebea1319dd66934877aa4f8755,96350625,77738758324879300000,EOA
0xb6a312b525de98cbd6c73a63e46a1e9acb835c64,87326436,77489547252985100000,EOA
0xaf62a9ba55c096858a02490887cb031bc35f5cc1,40372122,77072308833557300000,EOA
0x1f2868bb2330c087c49724592aaa8f89097237cf,53548326,77050479688441300000,EOA
0xf1e34bdc4d2316f27a5a61e2d5679292faf67a4f,86389934,76813737994378200000,EOA
0xa271fe52eceee452f619a4d90273cf31209f43c3,83787990,76567900325443700000,EOA
0x3c7904abdfd5974397b6f818e95e50370fc5ac81,77614273,76053739828407800000,EOA
0x00c1f22da90f16ecc6a083bdc4904de725436ad0,27867463,75821517499020200000,EOA
0xc0a5cdee2fa8cf0a48127aece1dbf82941beef8f,36377356,75739672916073800000,EOA
0xcbebaf3df9ae3b48d0f25de3a97cbbfe19c77a1e,33673330,75527096992270100000,EOA
0xa4fef58fc4f06c6d84770e1dcc7febdea30fc1bb,24801357,75469541660718500000,EOA
0x2dfddc72b4a0b6027282539ed22e6239268c1cfb,77748358,75199013950853800000,EOA
0x209fa252bfc56993897923757262b9a8c2a379fc,48637561,75115627424937500000,EOA
0x97eda3c9f1e4c7ef743b552ab687aa49fca804c0,96342918,74939916348206400000,EOA
0x9ffaa816a11a5e36ba911f157cc8d0734cc4ca2d,41689793,74916994377727600000,EOA
0x8abc3d7c9547f91efab69e2d2283c13039acd27e,86379638,74885149476486200000,EOA
0x622367ce9f93e4f345e5ad0ea20bcf248d83f51a,95792610,74876187812167500000,EOA
0x1d0a4eac1a9cd75a7eb1f1acb019712296519ae1,87424815,74025304414423800000,EOA
0x251c891b056c10a60c906675658b8b67646c69fa,44812234,73468725132599700000,EOA
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,79871127,73465534623475900000,EOA
0x94ce1d981e8d5e4472056949a07c7449e9a36f52,96376637,73459703418354700000,EOA
0xefa3211261ad3c43696c6cf02c0444f7f407b134,77903228,73252012468065300000,EOA
0x39aea1ef657fcd7ba5582bfeaaf799f3cd45accb,44024522,73176939215764300000,EOA
0x6287bb7c2dc929943194f54b4306720a8eed8e0c,29845277,73121156068775700000,EOA
0xae3c0d48f8fcf4bb35c344a7f695020a545d625f,44756303,73019936544497300000,EOA
0xa4fb0cde6f47d08b20f1e4bee65716e685c795af,86407206,72906618997570900000,EOA
0xf1b4e82cfc2360e6f84024c20c60514fd4f5de46,45952041,72876508537850800000,EOA
0x3435d531862d9f96d5bd9314543d746b8fa989f2,86741784,72728320286304800000,EOA
0x64f961eec2ba222dcba8fa354f03e27529b96f5b,91524818,72254940149186100000,EOA
0x597bea912e8734e17ddc4f43a489a1472d9459cf,77760393,72075622285966200000,EOA
0xb7bfcdc3a2aa2af3fe653c9e8a19830977e1993c,83565817,71166713288677900000,EOA
0x8b200f4c81c54d9014b4cda3f16501069fa20ab9,102586943,71126663459641700000,EOA
0x02b79df8c38f29f39888557c0a89917fd99ddf77,77132575,71064507786506000000,EOA
0x092b87eece2592cdd266f391b59f6f008b5c6778,99147135,71039522182885600000,EOA
0x870dc279570833a8c5a72fc7972681db9a96cfb7,86042257,71014538677492800000,EOA
0x56babdca2fba5c5832a02f282816f82aff785c44,81974695,70738339109412900000,EOA
0x650c0ed459d82335afdad70794b9a61b7795aa6a,55354156,70720582180666300000,EOA
0x9cf8f9449717fd57a275ce41c80acaef4c9ff474,32342091,70635176775188000000,EOA
0xfc2a6bc52bd725f5a4945002054eddb5f9230d62,30028804,70572171797462800000,EOA
0x4846aee6d7c9f176f3f329e01a014c2794e21b92,80454216,70422389225992200000,EOA
0x749ff5417d0ba39f53778a5595adff5331ee5e15,28589763,69945835714475000000,EOA
0x16ed3bb1fbdda90ea4a75a313d34ad1beebf9668,83025845,69934707161855000000,EOA
0x8bceaf6859ebf5f3b6a347461149f1838c231c97,80917164,69407721620366900000,EOA
0xba2010e19fa7ca59982a70ff957e1f14c03e2aeb,84624870,69091027017529600000,EOA
0x6887b5852847dd89d4c86dfaefab5b0b236dcd8a,84879259,68762306157486100000,EOA
0xb6e81350775a4691ddb39e0b97b5cbc61d7d3b0f,39333450,68538834113947200000,EOA
0x14f472dc0294752691fbd925d6ba2bf51d9be1fa,105061374,68474480353848600000,EOA
0x75e717e55cc26746838c3e2ccc3ccf6b8eb954ec,46927708,68423383077722000000,EOA
0x4a79eccdc074ae0c1a5fdca179b560a5e32c3654,34915186,68294935374962500000,EOA
0xc38899d01dc59a92e38cbe5feec9fadd0eb063b9,91348325,68294028526003700000,EOA
0xf8e1791c202c8ad796e5b15e33e4d066897aa975,80375302,68242840976392600000,EOA
0x49f5b5827f834a8a5aa8abbf7d4b63cafa25245b,91891957,68103386828305900000,EOA
0x625046246ecd8a49b07d33309c8d7b53cdbdf1db,86624065,68045715576420700000,EOA
0x7bb8e5169fb071e062f71cbd12a12788aa02e258,48930104,67705919437112100000,EOA
0x95570185f8e95e8b1dd9dda1b47d21addb7ea8d3,53632648,67530925635992600000,EOA
0x4a7b835e29a05cb702f4c9bcd03cfc959f21a4cf,108039779,67457006078970300000,EOA
0xad2af5071aede2c160338fffad6655c1e2aed715,47258577,67258944971558100000,EOA
0x91bc2867c9054a21aa546f648c8fb370aa81f358,78278305,67169650866064800000,EOA
0xa6c5a2214fdd7d78cb04004063fe11586eb7a344,49218679,67141082789614100000,EOA
0xe6f4ccac6bbc030f4b4735fb9dbd68526096ce3d,84848704,66987683342439100000,EOA
0x6908de602bf5b69e9b46227957891ed0ceb59af5,53980391,66881650241155200000,EOA
0xb7a0cf71a375fe7a2152ea36a700499dbd993867,98378285,66602406925681300000,EOA
0xf0e1dca77b2a40113f3091b7ef6c30feb6405b3f,85166395,66474959556600400000,EOA
0x9a80ec4259baf2d62ba5cdea03049f0cc53244a0,48406887,66274299127043900000,EOA
0xbfe07a21ccc5cdc5d94067e9002b9a60217b96c6,38281772,66243885268628500000,EOA
0x164771ad6de14a6a6834e0c87dd13ce1dde44c1c,77445941,65998334270815300000,EOA
0xc54d596176ca6576865b210295a38306c4f79620,86254634,65706347079499300000,EOA
0x4b299c959ca9273aba1ee617c1b52c2b62ea88c6,106811250,65490334072835200000,EOA
0x1501943d0223db29690323b99a86a6e3cefa1abc,78116061,65408755004556100000,EOA
0xc9c026d92314aaa032cf493db1058b143dbf9aff,35068322,64213319697989100000,EOA
0xb711f182d3e607096a4dc5960a7c09b1a9697d36,36281860,64204115237599400000,EOA
0xdb165deba3cf1b6cab45c357a66e09ba34866573,36696265,64125978902565500000,EOA
0xebbe4586ff2b4565cb63732586bebf81ecef6918,91375974,63877453668500500000,EOA
0x0456245e55fb96f3cdcfc3856a5679b02cc1edc4,86461247,63729088444087200000,EOA
0x840647cb127112d0edb9e6c3ce8e0c083b99516a,56922676,63653256653120600000,EOA
0x8e79d8a585a51012d1b32a288a4d81aaa195c3f8,83741687,63626451586512800000,EOA
0xac82362174a32fbbad61efcb0f02b9016b20c768,86195172,63454720002431200000,EOA
0x7ee567d2ac5dca4c422281deb1e2334a805ba6c1,78532211,63123630453609800000,EOA
0xf98f8c1d75b23982aced2ea2aca781d75f946b1d,47499210,63097127036947500000,EOA
0xe64757d213ba264d511a85cc9b53a24cc9e10859,83603013,63087127272145000000,EOA
0x6f9cd1eb49caefa4044ddb4ba767b188c69c5a00,29774457,62934748994505100000,EOA
0x262416dba10bb11b9813b4c5fdca53dfb21fadab,54889936,62880556951474900000,EOA
0x00a0847926a77692495774f1c71ba8abef99dd52,97000836,62605453474062500000,EOA
0x04e60c358da4d51db8c7be369b94039af465adff,84346323,62596356187447900000,EOA
0x18acc7e09e5b4adaf4d51dce21bc2ac616ea9440,102004420,62596356187447900000,EOA
0x2b9818303ca6947ed44390d9041c60de63c32127,97103667,62596356187447900000,EOA
0xf8eb86a7a64b1becfdc8bfd88cef4ee68ddd82d7,87366235,62596356187447900000,EOA
0xfa6c97f0effab1ce8d7cd80eb96ddf2ac6bf0e38,86796685,62596356187447900000,EOA
