address,seconds until unlock,amount,share of total,type
0xfd6d3dac0e787a8ab01f5ab5f4a1c877790f27af,84561343,2070.13513,0.00003148099805,EOA
0xc4d14953c039221e795e90b51e802c05d5e88e12,82458706,2060.42242,0.00003133329475,EOA
0xc4a7c403d012085e963d18c6229dc1d2d6d6baca,89589036,2049.432494,0.00003116616854,EOA
0x947952c7742e9fec4c3fd9900f1844aea505a085,49117481,2048.881724,0.00003115779286,EOA
0x5b1a102a8f82fd2c1231fca763a7170920f7a7e3,86702777,2041.384781,0.0000310437852,EOA
0x5b4ec638a242f5ea51f27c1dbf1898808d1bc9ea,85253907,2036.60187,0.00003097105044,EOA
0x4f74278c7a62898cd198e2441c436c72554fad81,80736764,2030.443093,0.00003087739256,EOA
0x4d3869e2451d28bb4f03aeda60322eaf01e912db,106496306,2026.564107,0.00003081840398,EOA
0x1d90fc8612389b2eada739bbba12865b18516227,76880143,2018.330947,0.0000306932005,EOA
0xd19f070d33e2583ea7e24a2b496bd9dee38bcf58,86634726,2013.042643,0.00003061278011,EOA
0x99daaf637e697c53afaa67d6ff27e336db925812,91906273,2010.258443,0.00003057044017,EOA
0x688b5c7b549339922c0d2243debe2fe921a1a488,80534356,2010,0.00003056650997,EOA
0x09fa38eba245bb68354b8950fa2fe71f02863393,77963310,2000.688337,0.00003042490547,EOA
0x35a807f9dd68c7b03a992477f85cf5a08ee9a69e,78666364,2000.292701,0.00003041888895,EOA
0xd6715f048b7812f6fcfd04a84cce9f391968e705,107454901,2000.085612,0.00003041573971,EOA
0x789b3a661e6a48d386a3246606fca9a8ffd1a75a,39564565,2000.036444,0.00003041499199,EOA
0x32fc89ea9895bf05e4c5086a7a7a48d622a0caff,52129607,2000,0.00003041443778,EOA
0x36efd9914d30b16575429516bfff0f196062dce9,41559393,2000,0.00003041443778,EOA
0x60662f562f0f06aff461a14526cf3b9344a947d2,90251294,2000,0.00003041443778,EOA
0x77f228ac7d85bbef757a590872d43495b25d00b4,83117457,2000,0.00003041443778,EOA
0xe810e951e0c8e2a2f78f8452584063a8654606a1,86022214,2000,0.00003041443778,EOA
0x539ee70082ee32ce1cfc3cb69e004d8d06fca2b4,96336335,1996.576384,0.00003036237411,EOA
0x8d9ea09c1087c75faa39151557de6a30c2a49e7e,105297907,1988.991492,0.000030247029,EOA
0xeda18bbf6d77a93ba70fee0d2f317bdd23032770,89494508,1982.308333,0.00003014539672,EOA
0x8e6bf84c3fdd45e60bed8ae233df200f389abe0c,78387769,1975.656814,0.00003004424562,EOA
0x01e0b9117308a04ac343245a37ab27b9a6545650,96504391,1968.230642,0.0000299313142,EOA
0x4036cfaba5f50ec243e00115a9cb44d75ccc0ec0,85916425,1958.294185,0.00002978020833,EOA
0xf422f95011045f1081f55baae030940802de6c2f,86865018,1948.195768,0.00002962663948,EOA
0xc43d29b87d2ec92e70de1ce30fcfdf58829e47d8,78769608,1939.66699,0.00002949694049,EOA
0x5af9c58d53e462ca570191c5983dd44bca3a3092,46551027,1935.695998,0.00002943655275,EOA
0x43491a9280d3acafc57622beb745921202c54ab6,36671834,1935.50481,0.00002943364532,EOA
0x8f654bbbb635e5601e237317027dca4f814cc198,42493951,1924.044512,0.00002925936605,EOA
0x953f55eacd3f8c6c9cff2bd95ef57aa2bcb970ed,81107052,1918,0.00002916744583,EOA
0xe6a3b16e73bd666a699e9c4df286bff35b3e62b4,44933368,1917.423961,0.00002915868588,EOA
0x3afc8d62ff8ef01db6f6488373ce0b83e5ee9aa4,78777150,1914.262566,0.00002911060985,EOA
0xe6dbc0ecc6351f6f5e51b3b7320b041ff433dd4a,43014613,1909.49348,0.00002903808532,EOA
0x8b383f41e9200e65d711909ed4a9f3a6ec85df0b,91696781,1909.47755,0.00002903784308,EOA
0x5a4cccda8f782cd5b48f5a9edc32f6d282aca6d1,83464381,1899.23,0.00002888200633,EOA
0x1c9674667d8468204452c52d610a0883e97c22ad,90393990,1899.067299,0.0000288795321,EOA
0xb19eb98df97ed9270001014f76764a7cfbb167f3,39501155,1883.880732,0.00002864858665,EOA
0xa8c49995efdcad8764e5e6ae1d56c4038cc00568,82392610,1879.21,0.00002857755781,EOA
0xc3dd0b4d4e17acc7c51eab7bcfecae6b28f37ec1,98779243,1871.924116,0.00002846675978,EOA
0xf60bb1eb5647dbd8c5fe6c2bf31132bc61c309b8,86007322,1868.189353,0.00002840996442,EOA
0x99227152ed70a61211507af224c478d3c50eaed1,85274684,1865,0.00002836146323,EOA
0xe06195cfb4cdcebf6997711952266105ccc99462,47732686,1856.977553,0.00002823946412,EOA
0x77b691dec38da63b60b4adb4c153a17c18e29ce7,80850062,1855.770991,0.00002822111567,EOA
0x203e4da599026388f421507db10b668c0b4da6ba,59345837,1854.675003,0.00002820444874,EOA
0x877c0dc8913bf1b4464169f950c2be477a12dc3d,37042817,1846.92014,0.00002808651884,EOA
0x8876b959a0b4393006449f29a2759b86bc5643c7,85916757,1844.192168,0.00002804503398,EOA
0xdc120a50c99a748300434fd6b590c8a26e486540,77306983,1821.572545,0.00002770105241,EOA
0xd6b97e042d03edbdc100eb55fbe43eb75f2e3036,47535990,1796.00711,0.00002731227325,EOA
0x2187d1c03c8d9aa8d9416c6ce8d76df94ed160be,83674752,1795.416695,0.00002730329468,EOA
0x3159bfbb1f89b363c24ead3aa5aaafe400269e69,52182414,1795.348312,0.00002730225476,EOA
0xe9a788dacd3de5cf4bee7ec2fb3cd36110825464,68439415,1782.688058,0.00002710972751,EOA
0x603a2531b6bab9666c77042b1da1639c9c5d1c33,82820571,1782.650034,0.00002710914927,EOA
0x99e8845841bde89e148663a6420a98c47e15ebce,98685965,1779.61993,0.00002706306981,EOA
0x3ee89c93c1beb2bddb5fe6de5026cdf5dd1a369a,89282067,1775.140794,0.00002699495461,EOA
0x9cbf432592a670193d23f8dd0f4d056d4531683f,20423279,1743.185945,0.00002650901023,EOA
0x3471c23e302cb6538921ec5655a0708781f9baae,43964752,1738.00155,0.00002643017001,EOA
0x5df89e500d14fbdc01ca39af9e76e76bc46c7a09,95911580,1737.153998,0.00002641728109,EOA
0xd6fd705ee0b31a9300d3e2154bcce777270cbb6f,79345410,1732.854763,0.00002635190168,EOA
0xc0eb757415ca14b43b47cbb0b7475306a5188684,78462829,1730.00098,0.00002630850358,EOA
0x01f55b5372ecaf891d1af44f9197361362e9e2f8,83017882,1727.317588,0.00002626769666,EOA
0x536a465f96bd5ed7b75076b43206d0287d2d6e84,81864714,1723.936635,0.00002621628176,EOA
0xcfae084c26582c38c2e9bfb92da7d54f842a7a5f,45169118,1721.131359,0.00002617362131,EOA
0x4ba5553e964df6658776975aa9760c372c6aa285,28767521,1718.245629,0.00002612973739,EOA
0x3e258aae11d7ea394b2eb1176ccd54d9eb83861b,85131397,1713.161988,0.00002605242935,EOA
0x3794a52e13e24fdd9ec69d2358c09960db685919,79606991,1708.983486,0.00002598888595,EOA
0x452bc1d9f91d35954e7e14d8527f7a5a9b26c0b3,46708652,1705.860675,0.00002594139669,EOA
0xf1b9686626d78df34ec873fbb3b3ad052280505b,31228152,1704.065911,0.00002591410332,EOA
0xb81d739df194fa589e244c7ff5a15e5c04978d0d,55836362,1700.846373,0.0000258651431,EOA
0x42ad84090c46469701380bec4bb01ab2545a0ce4,52424151,1679.689925,0.00002554341236,EOA
0x9e2b95cf797dea3ddc59f8d17f36f70a84d7bd72,80559345,1665.377132,0.00002532575458,EOA
0x8393cfedeae293797dc76c3efac027f026342786,96839878,1661.152233,0.00002526150562,EOA
0x7cf1cc99599a7efdfdc31deb1e7d1ffc2504ff84,99626485,1658.330323,0.00002521859221,EOA
0xbee2d469aacb46251ae33cca91f482e26c971dff,101351832,1651.480144,0.00002511442005,EOA
0xddec2683d394d51c2afdf3c9f93fea6db9a6547a,52263680,1645,0.00002501587508,EOA
0x2d0ac7340daa19c3cada3a681ec56183d99ab29f,77874422,1642.59521,0.0000249793049,EOA
0x4a47096e0ddd4eed05ef00f0f081bc7700c6dd75,93595771,1636.533949,0.00002488712999,EOA
0x98771bba24d57af722b4b43f55e002df4f7d29b2,96340321,1634.790565,0.00002486061797,EOA
0xf1c925cd1e1c9771ab47d0d962343ada1a3f730e,40979025,1622.591273,0.00002467510065,EOA
0xa22fae0feab7ea11337391d02d4ee41ff459581d,38170771,1618.647384,0.00002461512508,EOA
0xae1692d8d045716c948b707550e91dbd2c55169a,86009949,1611.80562,0.00002451108088,EOA
0xa4322a26c0fd7a05a7f0af2e72faee27f808979c,88466051,1598.882999,0.00002431456374,EOA
0x1cb3fbb26b2e0b7c11396ce32cf230d80f481163,82609051,1595.556419,0.00002426397572,EOA
0x73bb129019992794002af6f53a86d671a4887901,84780805,1589.590573,0.00002417325179,EOA
0x7982398688c1a0df28f1649d8d21d74cd5a37bd2,26924135,1587.405286,0.00002414001965,EOA
0xcce5da775ff95c4ae988331d94b185fedd82330a,33125917,1583.681038,0.0000240833842,EOA
0x6d665459110077d7043403a47452a9756d71092d,89166896,1577.968005,0.00002399650486,EOA
0x4527c75dfc50a5390dc663f81b627c39e7b9acad,93219899,1563.354941,0.00002377428079,EOA
0x8a72c47f190f2118227a83da784a2ce45c54f484,95675334,1558.584245,0.00002370173178,EOA
0x16eb1deae4c4c32805da237db93771b4cb12416a,80569437,1551.090846,0.00002358777801,EOA
0xb6bbe5a785f6cfed3f65f2ba91ad20586b00f7e6,84569528,1542.964199,0.00002346419431,EOA
0xd6c2d981eeccfb96505235e074f2a640c1c654f2,42588276,1537.341395,0.0000233786871,EOA
0xf43ed2d56345e3101789aa6dd50232a2b3fa922a,83451574,1536.532278,0.00002336638269,EOA
0x84d0f74d21a89f86b67e9a38d8559d0b4e10f12d,107277740,1533.839535,0.00002332543355,EOA
0xcd26eacfa965e1a857f36ffc76c722ad83860635,35199825,1527.809392,0.00002323373185,EOA
0x8e3bbdec40e33a8a5b90bf56c6d2692088406739,82173138,1527.083521,0.00002322269337,EOA
0xbd1b3513bb0ce1529242cfb28926618809592362,77727491,1526.00471,0.00002320628766,EOA
0xc3990e3432891450c18f33baf8d2db53ae5d30eb,51843403,1524.86591,0.00002318896968,EOA
0x9dd897df19ffc27d6685e98accc394f88a73e475,87405674,1520.448059,0.00002312178645,EOA
0xe3c811c3508edd755bf3ae63a0a937ee604b6f44,61792311,1519.528652,0.00002310780482,EOA
0xb5a42393603f428d88ece3a7740443af11493adb,82829899,1515.863555,0.00002305206889,EOA
0xae5c1911a53c129422dd6d5bd6c8e4ee62789e85,46103969,1515.273077,0.00002304308936,EOA
0x23fa4be9954ecfa249b1ef5c027eb113542ac9ba,84806015,1514.867523,0.00002303692202,EOA
0x51f13c84b49b64ba6b1615e7d91b11066908bf3c,37432588,1511.706162,0.0000229888465,EOA
0x77c9dc116f3092adda6ee040b02baaeb985ba061,93329157,1510.944045,0.00002297725683,EOA
0xb2c171e6513e25e703edacaeee33f72a99964514,88349711,1510.19732,0.00002296590122,EOA
0x561601d349603ac8b827c893cb4f1f170c34bb20,77734381,1509.879784,0.00002296107238,EOA
0x59bdfb381ca2080d0d042903e776d3dcb548050a,82587139,1505.457488,0.00002289382156,EOA
0xbb9480fdb174063a2dedf31b50a4f06ae13ed964,45463470,1503.206852,0.00002285959564,EOA
0x470e2c101884d0686327547a7b1b96a5c741f34e,55850759,1501.167857,0.00002282858819,EOA
0x6673de59bd8887d015c0e8bd523e6fea2bf444a6,77613416,1500.000023,0.00002281082868,EOA
0xe3668183f3524f50d8f03e91c8810ad7ae0051ab,51778031,1498.975196,0.00002279524391,EOA
0x75274aa765789b4b55ebe2fb22373865efab4358,70453618,1497.168609,0.00002276777075,EOA
0x69344717556c64dc49a2ba36267a04efacf34d27,86838426,1485.860233,0.00002259580181,EOA
0x8098e9454d4aa286d5bb09f02a04200f4f3f5bc7,82363016,1477.766735,0.00002247272221,EOA
0x4060369598c9ceae3178167387a26b885381493e,102454184,1468.36402,0.00002232973306,EOA
0x61688d6b7d58520dd80871df266957113cd7fab4,55770840,1468.039021,0.00002232479074,EOA
0xdf098b48de8a7024d1b7c0f3f0b22994c3e0efe1,79493658,1467.866902,0.00002232217328,EOA
0xca60d9fa419f9859398a7c47fe2ee5396a4900c4,27684349,1462.58747,0.0000222418878,EOA
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,40787158,1459.223177,0.00002219072626,EOA
0xa3fcd05cd04ba0d5558a3f560cc63cb2d89ba2aa,88246453,1454.729149,0.00002212238459,EOA
0xa51fa51788de0bc5b534ab4cba23f0329ec5512c,27810182,1445.157783,0.00002197683073,EOA
0x294c3c4f59b7a422230e59700bc0ae11020aa1c8,48035568,1437.571026,0.00002186145726,EOA
0xb7b570dc117b4946925bc39166418516fb011cbb,107559097,1434.78979,0.00002181916239,EOA
0x96942e59d8f8b5b92c257bc9c8e6c36b73ebb50d,42011362,1430.698216,0.00002175694094,EOA
0xace1ced777f255e01d6772422c7f0189da11d494,84907832,1430.281081,0.00002175059747,EOA
0xc875f257fae93bb9eb664b8b51057299d1527bb4,85604131,1429.85488,0.00002174411614,EOA
0x9a3583a868156435ec9174b6310729b741d4379b,79872266,1423.974242,0.00002165468799,EOA
0xd22f4c8e05339dfcfd927bd688ed9ebac84484d7,80057064,1421.710508,0.0000216202629,EOA
0x0c470f23b09847fc99e20b63aa9b0c3db13bacf7,87323123,1419.076956,0.00002158021389,EOA
0xa93242f0074ca8a20e4de93e69189fa4596263f2,84802095,1414.204849,0.0000215061227,EOA
0x097e600c398702046664935e98c7b0263428530b,86491502,1413.511832,0.00002149558384,EOA
0x35a3b416a837e35bf9d8da25aed655eb83b035f1,37518545,1407.079576,0.00002139776711,EOA
0x31426feb31a80bdf5ebf7150ddb1e437a3d2346f,68758873,1400.251252,0.00002129392728,EOA
0x83c0ed34e4b8d2a197b79a7ea401b9a37e1a90bc,81442812,1400.225673,0.0000212935383,EOA
0x658d6ecc9c9ad22e05492c93a68b88feff61b93a,91952919,1400,0.00002129010645,EOA
0xc12a9f690aff7134f9d7ebe9265e78aff6ae8aad,82746658,1399.795972,0.00002128700375,EOA
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,81616425,1392.541279,0.00002117668005,EOA
0x53e213da8c28d85dc6663c3b5e35bb0ffbb05752,88094717,1390.892202,0.00002115160216,EOA
0xb18dacf8937dcd595ac19f3ca4390e5a411b2eae,44568160,1390.249777,0.00002114183266,EOA
0x1a9f7852501ca762c90addcdd880d28d897265f8,79786760,1380.83113,0.00002099860125,EOA
0xe78f10f68a5d552b8cbb42e03f36622929f78c3b,43535353,1379.137383,0.00002097284407,EOA
0xbd1bff03034ac340235e48ee35c85b1121b8198e,83607202,1362.549071,0.00002072058197,EOA
0x720d07c87123c203300e3d06454cc52642e3db21,84313380,1360.336533,0.00002068693543,EOA
0x88d5eb1993dd04bf2175f940e64fd49a90d13f8b,48664050,1360.08369,0.00002068309038,EOA
0x770aaa6828e3659f2d12d6b8ca999d34344385e8,82191928,1353.493011,0.00002058286448,EOA
0x275c17532103fd910f017f0c1e29c1d4ad45511e,98286704,1352.565253,0.00002056875587,EOA
0x4f1dcfb5d1634c1dcdb0f338e7a5a97f2be91e4c,86735539,1347.360418,0.0000204896048,EOA
0xfd812774a53fd61396665fc6e7e70df7e8cc91dc,83951361,1345.67541,0.00002046398052,EOA
0x8e4f81436c9aaaf156b692de4c91ca0c7b2a6e9c,77307157,1343.237116,0.00002042690084,EOA
0xc61bc65002390afeee22e207400f7d8291165aa5,35309498,1336.566486,0.00002032545912,EOA
0x3dde3ef82fd2a51d2d1c9bab1e5d3b6d62013340,93167470,1332.841236,0.00002026880842,EOA
0x5d9ac7a6df81b63d61e58facf04c60881f59c1c3,85378971,1326.213905,0.00002016802515,EOA
0x33122d38582daa240a652059d3da89c26f031619,91882509,1318,0.0000200431145,EOA
0x259f1771abb4411efd14b602d9f130f0087aa59a,86739226,1317.909595,0.00002004173969,EOA
0xb92246136f049607423b4c986302d407aef91a17,84536339,1316.543416,0.00002002096391,EOA
0x9d2e29be44fb2c3d7afdbeb79f59f51224373aff,107166774,1315.775098,0.00002000927993,EOA
0xe2bb7e228ec855e018e50d5063511e9b19096dad,50830932,1305.948325,0.00001985984204,EOA
0x70a13e91621a580bc6773e8d27dff896ba6d76d3,89906711,1304.482179,0.00001983754604,EOA
0x2db5990236c68015893eebe6f817b6ea22fc6579,101512734,1300.567202,0.00001977801013,EOA
0xe5e173ec8f63820e278a89cd478126e13a00523e,79555491,1290.5869,0.00001962623749,EOA
0x77b25d61834f3a3affb6c4d101a34e605ed84fd1,78953069,1287.235088,0.00001957526574,EOA
0x87fc1313880d579039ac48db8b25428ed5f33c4a,95984840,1284.512857,0.00001953386819,EOA
0x9f4625288fb381f74285ba84230403ce4b8a6c1d,93744115,1279.603512,0.0000194592107,EOA
0x16ee89a6ea1ad44a95d296669254d3b170ef53da,58195627,1279.213746,0.00001945328345,EOA
0xa4c9ebea7c35b0d06cc48f07b12cc172ea2545b2,78032480,1270.102206,0.00001931472225,EOA
0x991b7ece25ab19745b33122b905b58453e3c3806,108084346,1267.665291,0.00001927766356,EOA
0xac93109e895a086cb8c6ca381b47898b39ba48ed,47039372,1267.561311,0.00001927608232,EOA
0x952f2c4b1a9c0938b71b9db486211fe90fa89c0d,26002546,1265.651294,0.00001924703627,EOA
0x5bc0aa095632c76da0be9838d960da9a66fca30e,83570089,1262.495213,0.00001919904105,EOA
0x0302f3434dbdee9d3faf680cba8a2bae6b34a83c,49519107,1262.287156,0.00001919587708,EOA
0x414d5de6faf79b80069212efa523c9f8e825702f,100868654,1258.369872,0.00001913630609,EOA
0x34ff77a853a14579d2120ac08c5e342cee08ad71,98049107,1250,0.00001900902361,EOA
0xe0f1f6d9b57db098a1c786a835a55a1ff64d39ee,79805910,1248.204499,0.00001898171904,EOA
0xbfdf8646546979e87fc64441add2297c3dad946d,99108133,1247.823569,0.00001897592615,EOA
0xbc25cba0c84ac6a5747d487f7f2510f72cb9c4c5,82887962,1245.397498,0.00001893903236,EOA
0xc1bc773f45c95ab48abd8813462f4cc425176a48,32584519,1241.0421,0.00001887279886,EOA
0xab96cb3351582398616868f235958b068bce2881,95419592,1230.980431,0.00001871978887,EOA
0x486a57e2ee35c71dd83e6236f5c82ceef36b65b1,49635818,1220.751536,0.00001856423582,EOA
0xa09da1d479ed04d69b61ccb6377aa9c5c901d0e7,106100014,1216.50098,0.00001849959669,EOA
0xb26b4a4bba425ac28224cfdd45b4bd00c886cc33,85371789,1209.581346,0.0000183943683,EOA
0x2221a864c1a755e252eab6df314f8c102265d62d,50017818,1208.505131,0.00001837800205,EOA
0x205c465baf846518958199963900bb1b3c61e65d,79055968,1205.920513,0.00001833869721,EOA
0x2a254687f5056ea5235d41f218d7e3bb946dadff,28424194,1205.691777,0.00001833521877,EOA
0xc6b1345971f49b7164fd892e9dd4ba8f409172b0,37386472,1204.956171,0.00001832403224,EOA
0x8ce134d810f5361f3d4bb0707482bcde92c26777,82180477,1201.436324,0.00001827050516,EOA
0xaeded96ce60189dcd71f469477b56a66a14eb8c1,30112435,1201.349744,0.00001826918852,EOA
0x58e6884f4c0c5f8114854ef7322b4cf03086f1fb,84451996,1200.200428,0.00001825171062,EOA
0xd0561bdfbff0541be8526b84cedd805edf22d208,48698793,1197.921058,0.00001821704775,EOA
0xe53ab209a541c969cd979223d347f5000b6fa3d8,99061392,1193.612562,0.0000181515275,EOA
0x0fbc96775986b531196969fec6e4fba4f9c5e961,51885805,1188.134788,0.00001806822579,EOA
0x9b2e1e038ac345c7d8b71cbc42ca8dfe1648dcad,90285261,1187.296505,0.00001805547784,EOA
0x2c9bdd583e515eb958cb60ffe663b3acf16412d5,86740563,1186.265799,0.00001803980368,EOA
0x8a62a0e7d381fe89287c3812996449507ddd5b35,83638265,1183.54911,0.00001799849038,EOA
0x7e1e1c5ac70038a9718431c92a618f01f8dada18,106815267,1182.021091,0.00001797525346,EOA
0x95689dfa2070d38d15e43878062dc0fceaa89b75,84506795,1177.005498,0.00001789898024,EOA
0xd50ceae3dd50a8de3a0766bcbfd8e6c41979b6c4,78045469,1167.890292,0.00001776036331,EOA
0xa4dda080e000478eb51c5a9e1122f98ca76ebd8e,77218515,1165.972152,0.00001773119373,EOA
0x9f5c041240e185249393e94dfebd0ebd77bf9df8,82874077,1162.232308,0.0000176743211,EOA
0x0f5c8334ad94cfe0fdc3851529b09a23f596ead3,77693177,1159.175715,0.00001762783883,EOA
0x738d2cdd143b37ce542cf88a43760a44997b4c4b,84348668,1155.803885,0.00001757656267,EOA
0x4e7e322cedd9c7c4a80fceb01f6a1e8b872a99c4,99782764,1154.186809,0.00001755197144,EOA
0x460501463ddadf0b28e1b396f20e01df83a68274,42111129,1153.382533,0.00001753974065,EOA
0x7633462869e0ff24f09acfc5d089d2399490fdf4,82958808,1150,0.00001748830172,EOA
0xc51d2e81aca55b23d3ce089169c77490109edebb,77491485,1148.962278,0.00001747252085,EOA
0xcd7a0680c14b13618bf119ff899ed10ca4dbcccc,86177293,1140.098112,0.00001733772154,EOA
0x585fef5c0c5f6ca8c3f64d9c802931005239d33b,105557050,1135.320077,0.00001726506092,EOA
0x59e2ac9bed21b6530df70f08a15f3d3225fb5bb9,26658599,1131.681802,0.00001720973288,EOA
0xde34a75c7950a36f34ef7c22f1ef1c8466901f2c,77403642,1130.309933,0.00001718887056,EOA
0x2de26bfac302a1aa48d01dd10a3267aaea944629,38015907,1129.093952,0.00001717037887,EOA
0x617cfa61e14c0373e79d58660bddeceaaa2cd0f8,84874275,1128.777079,0.00001716556012,EOA
0x79653c4fb5ee639172fdbaef9a67790ee9e8b752,49402083,1126.132224,0.00001712533922,EOA
0xf56aef252bd7e7993c9c10dc7d49565a7aacf462,85678883,1124.296237,0.00001709741898,EOA
0x72c2c890625f7e2ec82a49a5b0d6438c36fc1bb5,92712021,1118.76709,0.00001701333603,EOA
0x635187ca2c18ca7fcf87bb36a0bb7f9ffa4da21a,86739059,1118.382143,0.00001700748205,EOA
0x69bab6810fa99475854bca0a3dd72ae6a0728ece,85983644,1116.949483,0.00001698569528,EOA
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,96335618,1116.38313,0.00001697708262,EOA
0xb7b1cc940cc88640089028d4910de22e39e6d117,85074113,1114.673925,0.00001695109037,EOA
0xb3da935d382f333ffef808fcef3177397ecf54eb,79689926,1114.157523,0.00001694323733,EOA
0x11c3946dc1b186c2e8cdebbae4527b418a2395ee,92784174,1111.738357,0.00001690644854,EOA
0x8eb3e91cdb937941bfde3673151b1980bca062d7,38876740,1110.548733,0.00001688835768,EOA
0xb0b4c20f7c56df87bc8ddba04a570b178a1b5458,37966988,1106.616127,0.00001682855367,EOA
0x59d5568283d4e1579512eff6573fb570e5d2ab60,83581414,1104.753252,0.00001680022452,EOA
0x97f16b00d436fcd49d5911e68002f1cd4d5e47c5,46709453,1103.80272,0.00001678576958,EOA
0x246d470080e690f957d2590eee207f1427429bb5,85752160,1101.947274,0.00001675755339,EOA
0x46a5885a57ba6fb1e15d066701ea3e6147c7ca26,81412483,1100,0.00001672794078,EOA
0x588799fd66bf71bf9528e58d0ce0d0bd7681ddcc,52174217,1100,0.00001672794078,EOA
0xc6dc3a6d3f05e2c65a5f3e901083bf6124d3628a,83102088,1099.125006,0.00001671463455,EOA
0xdfbcd20078b4346c185dee24d143ad2f98956ac7,96479024,1097.22394,0.00001668572463,EOA
0xeea5191013e2e03f3d235f40d5746e98cf16bea5,81628067,1096,0.0000166671119,EOA
0xe366f6fcb809bbfe6d1522edb2bcd2fb897557dd,54983977,1092.595047,0.00001661533204,EOA
0x3360b113c0228c3c57954efac9a25476e2e1c0ff,80410708,1088.49,0.00001655290569,EOA
0xf42be2aa2e0b455df33164df69d8e8b9c6308cc0,66585172,1086.840252,0.00001652781761,EOA
0xdea1ffce140de700b2b383cda6b05c2bdb57d049,38441833,1083.228797,0.00001647289743,EOA
0xc8cf6b03c2aa80de2579df02aa3bed1e716e1680,78568824,1079.742928,0.00001641988706,EOA
0x46b830bf2c258f5a7db64eb9a96706a91132715e,93451639,1078.681653,0.00001640374801,EOA
0x65b5d367a4be2fc118de4bb3284ed6318246b328,88585069,1073.372357,0.00001632300838,EOA
0x6b51ad7adc0164ca2669e02b940f339092341b0c,49605107,1067.986493,0.00001624110437,EOA
0x7c434cfc929087dcf383d723b2143e86b189572b,80029279,1067.227796,0.0000162295667,EOA
0x7c336be27c74c809d684974cd7c40af99f97b874,89751924,1066.547629,0.00001621922325,EOA
0xef3fea148b4933a9d8716842e093aacbfc96600c,85848906,1066.377564,0.00001621663704,EOA
0x3685cc047af48fd228b924a65fb14da971254399,80084677,1065.926066,0.000016209771,EOA
0x4607c78eec51b6a82a6e770537bf1c4588a252c5,52297046,1061.97461,0.00001614968035,EOA
0x6df17656a08553de3387067b4606df5c00e24ff4,41889473,1061.697157,0.00001614546106,EOA
0xa8f1792887cf4b331a08c3e7c0033c945a07733e,86474934,1056.374732,0.00001606452177,EOA
0x0f7dff0714b209a6549d778e5edba1d7a9b66b28,83899757,1052.082705,0.00001599925198,EOA
0xdf8d2a986dd8998148893b59fed435cfd8018527,21882328,1050.844418,0.00001598042109,EOA
0x36fed503281891b58e44d4d10aa2260f352e6fc6,33208242,1050.3422,0.00001597278375,EOA
0x1501a02b50979265842e5a38bbcda58768e5ffcf,83024442,1041.629184,0.000015840283,EOA
0x1ea48c433d9cb36c1de7fdf7f8cb9b3b6680cdc5,78529506,1041.36,0.00001583618946,EOA
0x476ef21bf2a28e59a3605d1854a1b0a4c87c5296,31867223,1039.759971,0.00001581185748,EOA
0xc162ee11ab58f9612c9342b195d6a839aa6553e7,43274703,1038.425963,0.00001579157092,EOA
0x92cb71850aa43263ebaaa1e0ed3e78cb984915ff,39374027,1038.089927,0.00001578646076,EOA
0x2806b72cc5a241b0b0c458356d4f1a58418817d2,30783821,1032.687194,0.00001570430021,EOA
0x6921b40068d90f9c399e2035878d2227023bd03f,48180377,1028.608326,0.00001564227197,EOA
0xc3dcd2eb5d52fa4a870a69e63350ecb1248066e0,84348205,1027.798261,0.00001562995313,EOA
0xf5659d33af64b5b987f048a4ba7cfca1c96f7f7a,96733721,1026.672392,0.00001561283179,EOA
0x110d5a12034ca702bee513b79a33267e2be1b79b,18816773,1025.471027,0.00001559456237,EOA
0x9aea42f8cedefaf8b4ee704f8bfe27247fd380a5,33500065,1024.379526,0.00001557796367,EOA
0x1778da84a0580e6ee14a31f2255ca55ebe5b4094,79544464,1020.214062,0.00001551461856,EOA
0xff3337af986289fab8d51260e7bfc40102bb0c72,106181449,1019.848906,0.00001550906554,EOA
0x2b5a0be5940b63de1eddccca7bd977357e2488ed,96337789,1017.857121,0.00001547877605,EOA
0xf1048b7e1e861153edd122cc10e27bde2b88817d,40673770,1016.628674,0.00001546009478,EOA
0xe9c73c43117fab6ec23296c65ffb29ca7ed0b883,44915875,1012.674121,0.00001539995703,EOA
0x167f897440cfd5227f22349779841f83ddda126a,82626827,1012.118274,0.00001539150413,EOA
0xb0720a40d6335df0ac90ff9e4b755217632ca78c,97972628,1011.576341,0.00001538326284,EOA
0xc0aef1759a279ced58223f34e0fe6426610b1bee,86738500,1011.481326,0.00001538181793,EOA
0x11573e51f776160d5fdbf6b2ce2249a754c55062,94943999,1008.838104,0.00001534162187,EOA
0x12ef58947285f01ce8d8ecd90b3ea384b022cd1c,96440617,1005,0.00001528325499,EOA
0x3d045f52223a9595fb18377b6ca7ac8e220ab35a,96343104,1005,0.00001528325499,EOA
0x8fe6d26da24815749aab914d37e5a2dc756111de,96457782,1004.111934,0.00001526974997,EOA
0x6d06856e012e692e3238fe73c0f48857c11cefc5,96409942,1003.826048,0.00001526540244,EOA
